id,question_text,question_type,difficulty,subject_id,skill_id,subskill_id,is_active,created_at
ab12f332-cb02-43a8-8fa9-c70f45e210ac,A learner enters a website name in a browser and asks what happens first. Which two networking concepts should your app connect immediately?,descriptive,medium,00000000-0000-0000-0000-000000000012,00000000-0000-0000-0000-000000000065,00000000-0000-0000-0000-000000000065,True,2026-04-09 04:05:32.06312+00
ac0e112a-4772-4c23-af1b-8c67719116f7,What is the main role of virtualization in cloud computing?,mcq,hard,00000000-0000-0000-0000-000000000015,00000000-0000-0000-0000-000000000074,00000000-0000-0000-0000-000000000074,True,2026-04-09 04:06:24.330091+00
ac86a0e6-8552-4b89-bead-4e7538542299,What is the main purpose of a function in programming?,mcq,easy,00000000-0000-0000-0000-000000000006,00000000-0000-0000-0000-000000000033,00000000-0000-0000-0000-000000000033,True,2026-04-09 04:03:49.285893+00
ac8b532d-d856-4560-936a-609762dd1c99,What considerations should be made when deploying an AI model in a production environment?,descriptive,hard,,,,True,2026-04-14 16:13:00.126667+00
ad0fe9ae-cb6e-45e0-8907-691f6911be87,You are required to implement a function that removes the nth node from the end of a linked list. What strategy would you use?,descriptive,medium,,00000000-0000-0000-0000-000000000042,,True,2026-04-14 16:09:31.611388+00
ad1134d9-62b0-4313-a192-da07bd8bfd48,A hiring platform wants to estimate how long candidates take to complete mock tests under different speed conditions. How is time-speed-distance style reasoning useful in such product analytics?,descriptive,medium,00000000-0000-0000-0000-000000000005,00000000-0000-0000-0000-000000000028,00000000-0000-0000-0000-000000000028,True,2026-04-09 04:03:43.010464+00
af8fd9be-b9a4-42e6-9ca1-e18443c653da,Unsupervised learning is mainly used to:,mcq,easy,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-000000000085,00000000-0000-0000-0000-000000000085,True,2026-04-09 04:06:49.999287+00
b02a4983-0c06-4b7a-a87f-f47ddfc57a3c,Which of the following is a common cyber threat?,mcq,easy,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000081,00000000-0000-0000-0000-000000000081,True,2026-04-09 04:06:36.666917+00
b058b507-0839-4077-8594-2cc67f769806,What is the best first step when using Machine Learning on a new problem?,descriptive,easy,,,,True,2026-04-14 16:11:56.36834+00
b05aa1d8-b81c-4add-abc9-29c95d645084,An item is bought for 200 and sold for 240. What is the profit percentage?,mcq,medium,00000000-0000-0000-0000-000000000005,00000000-0000-0000-0000-000000000027,00000000-0000-0000-0000-000000000027,True,2026-04-09 04:03:39.002981+00
b0a54390-34f4-4527-ba62-89521cb8c56b,Explain why security is not only a technical issue but also a user behavior issue.,descriptive,hard,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000082,00000000-0000-0000-0000-000000000082,True,2026-04-09 04:06:45.382987+00
b0ff98b9-f65a-4373-be58-0902f0724e46,What does it mean if a model has high bias?,descriptive,medium,,,,True,2026-04-14 10:56:10.832321+00
b2726bee-c42f-4fd7-a039-8f06641cd0ea,Why is atomicity important in a bank transfer transaction?,descriptive,medium,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000055,00000000-0000-0000-0000-000000000055,True,2026-04-09 04:05:01.903617+00
b2b75fa8-53a4-490d-8e93-01ebc191441e,What is the best practice for logging during model deployment?,descriptive,medium,,,,True,2026-04-14 16:11:26.562351+00
b34b8f62-a3bf-4f7e-b811-f8d76cfe685b,Which evidence most improves confidence in a ML Systems proposal?,descriptive,medium,,,,True,2026-04-14 16:10:19.81841+00
b3f32a0b-9142-4b9a-9fff-1dce40fa4c6a,What is cloud computing mainly about?,mcq,easy,00000000-0000-0000-0000-000000000015,00000000-0000-0000-0000-000000000074,00000000-0000-0000-0000-000000000074,True,2026-04-09 04:06:14.429194+00
b47f40c7-4b06-4350-8153-46afc448f9a1,Your app wants to explain why video calls and file downloads may use different transport preferences. What tradeoff should the explanation focus on?,descriptive,medium,00000000-0000-0000-0000-000000000012,00000000-0000-0000-0000-000000000062,00000000-0000-0000-0000-000000000062,True,2026-04-09 04:05:32.743237+00
b4c2e2cd-aa70-4fca-ac39-3cbc3b5f13ef,Ohm’s law is represented as:,mcq,easy,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000013,True,2026-04-09 04:01:04.096566+00
b5afdb66-7e02-434a-88df-edaa9093c4cc,What role does monitoring play in cloud resource management?,descriptive,medium,,,,True,2026-04-14 16:13:53.651392+00
b5c14efe-0a75-4be7-97f5-6fe01806badd,A learner understands arrays theoretically but fails to use them in coding tasks. What kind of question should your app ask next to test practical understanding?,descriptive,hard,00000000-0000-0000-0000-000000000008,00000000-0000-0000-0000-000000000041,00000000-0000-0000-0000-000000000041,True,2026-04-09 04:04:34.210909+00
b5d047cb-68c2-4bc6-befb-4709c5a9458e,Solve for x: 2x + 5 = 17,mcq,easy,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000001,True,2026-04-09 04:00:45.290821+00
b6641aff-060d-4877-ab35-2ec37f3e2f6f,Which of these is a distributed version control system?,descriptive,easy,,,,True,2026-04-16 10:32:43.624619+00
b7b2b210-bb6a-4c28-9b4a-63431f29d305,Which measure is often more robust than the mean when a dataset has extreme outliers?,mcq,medium,00000000-0000-0000-0000-000000000019,00000000-0000-0000-0000-000000000093,00000000-0000-0000-0000-000000000093,True,2026-04-09 04:01:35.570203+00
b8482452-3e2c-4420-ad01-f64ffb1d91cb,What is the difference between public cloud and private cloud in simple terms?,descriptive,easy,00000000-0000-0000-0000-000000000015,00000000-0000-0000-0000-000000000077,00000000-0000-0000-0000-000000000077,True,2026-04-09 04:06:17.253267+00
baba027e-95ef-4d8b-bc2e-99b9c0d5eb9b,You need to iterate over rows in a dataset and compute a derived value. Which Python control-flow concept is most directly involved?,descriptive,easy,,,,True,2026-04-13 06:49:53.880604+00
bb07bd7b-fbbd-4985-9d2c-f79e646e5400,A platform sends user assessment results over the network. Why should the app mention encryption even if login is already secure?,descriptive,easy,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000083,00000000-0000-0000-0000-000000000083,True,2026-04-09 04:02:28.172597+00
bb2a16d8-5bec-4a19-8275-d1e2b4b093aa,Compare a use case diagram and a class diagram in terms of what each communicates.,descriptive,hard,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000069,00000000-0000-0000-0000-000000000069,True,2026-04-09 04:05:48.234339+00
bc57b4bf-2d1a-41b7-83b6-c18a875d681f,How should Machine Learning decisions usually be validated before rollout?,descriptive,hard,,,,True,2026-04-14 16:11:57.81351+00
bc6dc56b-e3b6-4200-aada-e22e45e7e1d0,Your platform wants to infer hidden skills from user answers. Why should feature design matter before choosing a complex model?,descriptive,hard,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-000000000087,00000000-0000-0000-0000-000000000087,True,2026-04-09 04:01:15.983772+00
bc958727-b01a-4309-8b77-5c40cb406413,Which planet is known as the Red Planet?,descriptive,easy,,,,True,2026-04-16 10:32:43.624619+00
bc995f24-298b-4ba4-8cd8-94d6fa33e6a6,Write one line that politely asks for an update on a submitted application.,descriptive,easy,00000000-0000-0000-0000-000000000004,00000000-0000-0000-0000-000000000025,00000000-0000-0000-0000-000000000025,True,2026-04-09 04:03:20.250728+00
bcb6689d-1d37-48ec-9bd6-a45877d5d845,"In Machine Learning, what is overfitting?",descriptive,medium,,,,True,2026-04-16 10:32:43.624619+00
bcb92b0a-3c9a-47d0-a495-c0e3caf62284,Which access pattern does a queue follow?,mcq,easy,00000000-0000-0000-0000-000000000008,00000000-0000-0000-0000-000000000044,00000000-0000-0000-0000-000000000044,True,2026-04-09 04:04:20.068477+00
bd501631-e82f-4345-b299-6a4ee1963322,What does a class represent in object-oriented programming?,mcq,easy,00000000-0000-0000-0000-000000000007,00000000-0000-0000-0000-000000000036,00000000-0000-0000-0000-000000000036,True,2026-04-09 04:04:07.074302+00
bd728581-ca40-40c5-9d40-e3465ea96d75,How does encapsulation support maintainability in large software systems?,descriptive,hard,00000000-0000-0000-0000-000000000007,00000000-0000-0000-0000-000000000037,00000000-0000-0000-0000-000000000037,True,2026-04-09 04:04:15.421127+00
bf4ec48e-715f-4ffc-8d67-aae4d40647f7,What is the integral of 2x with respect to x?,descriptive,hard,,,,True,2026-04-16 10:32:43.624619+00
bfab6bba-fa49-4d5d-a53c-16bd08443d62,Which word is closest in meaning to 'rapid'?,mcq,easy,00000000-0000-0000-0000-000000000004,00000000-0000-0000-0000-000000000023,00000000-0000-0000-0000-000000000023,True,2026-04-09 04:03:18.579723+00
bfbb429b-e2d9-4d27-b54e-23c2d0d6ce10,"A developer uses inheritance everywhere, even when classes do not share a true hierarchical relationship. What risk does this create, and what should the app teach instead?",descriptive,hard,00000000-0000-0000-0000-000000000007,00000000-0000-0000-0000-000000000038,00000000-0000-0000-0000-000000000038,True,2026-04-09 04:04:16.069551+00
bff37a49-c2c5-4d8e-9ef5-ae5d5835c7bb,What is the primary purpose of splitting a dataset into training and testing sets?,descriptive,easy,,,,True,2026-04-14 10:56:06.740151+00
c033df76-ec95-4d44-86d4-d42dd9c9368a,A user logs in successfully but can see admin-only pages. Which security concept should your app use to explain the problem?,descriptive,medium,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000080,00000000-0000-0000-0000-000000000080,True,2026-04-09 04:06:43.097378+00
c03797cb-6e31-48e0-af04-d14e70820952,What does REST stand for in web services?,descriptive,medium,,,,True,2026-04-16 10:32:43.624619+00
c0953fc0-2866-46ec-85e6-548d182d257e,"A system occasionally freezes when two services each wait on a resource held by the other. What operating systems concept should the app identify, and why?",descriptive,hard,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000059,00000000-0000-0000-0000-000000000059,True,2026-04-09 04:02:51.649174+00
c0e0a12f-71bb-4e86-b08d-2ad9f945cf29,What makes a Social Science implementation resilient after the first release?,descriptive,hard,,,,True,2026-04-16 14:25:24.993233+00
c24b0a24-77c0-48e8-8e3a-da4aa2b90edd,"Scenario in Mathematics: Given a need related to Calculus - Limits, what is the most appropriate next step?",descriptive,easy,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000005,00000000-0000-0000-0000-000000000005,True,2026-04-16 09:35:35.979005+00
c267ae80-03ab-43ec-99aa-0dd38b4f78c9,Why should a model be evaluated on data beyond the examples it learned from?,descriptive,medium,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-000000000086,00000000-0000-0000-0000-000000000086,True,2026-04-09 04:06:56.09495+00
c29343b9-16a5-4480-8674-d7c5bc19cda0,Give one real-world example of an intelligent agent and explain why it fits the idea.,descriptive,medium,00000000-0000-0000-0000-000000000018,00000000-0000-0000-0000-000000000088,00000000-0000-0000-0000-000000000088,True,2026-04-09 04:01:24.933177+00
c29683b8-6a46-418e-aa41-8374a68bab6d,A hiring support model performs well overall but often fails on one important user group. Why is simple accuracy not enough as the only metric to trust?,descriptive,hard,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-000000000086,00000000-0000-0000-0000-000000000086,True,2026-04-09 04:01:15.275848+00
c2da3428-12ad-4c52-b4d0-db3f0450e059,What is a deadlock in simple terms?,descriptive,easy,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000059,00000000-0000-0000-0000-000000000059,True,2026-04-09 04:05:10.858846+00
c2e48fdf-7838-4341-bc38-6f90d046382b,Which stack operation returns the top element without removing it in many common implementations?,mcq,medium,00000000-0000-0000-0000-000000000008,00000000-0000-0000-0000-000000000043,00000000-0000-0000-0000-000000000043,True,2026-04-09 04:02:48.831002+00
c33befcc-5f5e-4585-ba19-6ba848566752,"Explain why writing pseudocode can improve communication in team problem-solving, not just individual coding.",descriptive,hard,00000000-0000-0000-0000-000000000006,00000000-0000-0000-0000-000000000035,00000000-0000-0000-0000-000000000035,True,2026-04-09 04:02:04.9604+00
c41894b5-5c50-4127-834a-f872adac7b64,Which SQL command is used to retrieve data from a table?,mcq,easy,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000052,00000000-0000-0000-0000-000000000052,True,2026-04-09 04:04:49.438143+00
c41a4bae-37d3-4d8f-8096-24dcc98fd88c,Which action best protects long-term quality in Machine Learning work?,descriptive,medium,,,,True,2026-04-14 16:12:01.570936+00
c48eca0c-d0c8-46e7-83bc-39995af03f5d,What is the primary purpose of a Continuous Integration/Continuous Deployment (CI/CD) pipeline in machine learning?,descriptive,medium,,,,True,2026-04-14 16:11:14.846767+00
c4e1c42e-bafd-47b5-8b94-e53c296b6c52,"You are tasked with improving the performance of a machine learning model that predicts customer churn. After analyzing the current features, you notice that the model is underperforming despite using a complex algorithm. What steps would you take to enhance the feature set?",descriptive,hard,,,,True,2026-04-14 16:12:03.814903+00
c4ee2346-6417-4811-88cb-0e91a373b4fa,What does a confusion matrix help you analyze?,descriptive,medium,,,,True,2026-04-14 10:56:08.231358+00
c52a283d-5b1c-4c8b-ab36-162af2c91dab,Which signal most strongly indicates that Data Structures - Linked Lists work is incomplete?,descriptive,easy,,00000000-0000-0000-0000-000000000042,,True,2026-04-14 16:09:19.410157+00
c5ee8ae5-09c5-4bbc-b000-3000a021f428,What is normalization in databases in simple terms?,descriptive,easy,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000054,00000000-0000-0000-0000-000000000054,True,2026-04-09 04:04:51.513716+00
c72b6f10-5b8e-4cc8-936b-1bc395a6c1d5,Why are containers popular in deployment workflows?,mcq,medium,00000000-0000-0000-0000-000000000020,00000000-0000-0000-0000-000000000098,00000000-0000-0000-0000-000000000098,True,2026-04-09 04:01:56.434836+00
c8b9223d-075e-4f2e-be84-6582b2dd7606,Correct this sentence and explain the error: 'Neither the manager nor the employees was informed properly.',descriptive,hard,00000000-0000-0000-0000-000000000004,00000000-0000-0000-0000-000000000022,00000000-0000-0000-0000-000000000022,True,2026-04-09 04:03:30.789515+00
ca7c7999-215a-45af-b5b5-ff4f28d60df6,Your app predicts which learners may need intervention based on past assessment outcomes. Why is label quality important here?,descriptive,medium,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-000000000084,00000000-0000-0000-0000-000000000084,True,2026-04-09 04:06:56.836345+00
cb01a36a-1b3c-4f8a-86e7-125c1738f436,What is the key idea behind virtual memory?,mcq,hard,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000058,00000000-0000-0000-0000-000000000058,True,2026-04-09 04:05:17.259047+00
cb672c07-02a4-4b99-ab64-15c3cc590722,Explain what array indexing means and why off-by-one mistakes are common.,descriptive,medium,00000000-0000-0000-0000-000000000006,00000000-0000-0000-0000-000000000034,00000000-0000-0000-0000-000000000034,True,2026-04-09 04:04:02.302536+00
ccd174e5-df2e-4b1c-b635-a442b3ede748,"A shopkeeper marks an item at 500 and gives a 10% discount. If the cost price was 400, what is the profit?",mcq,hard,00000000-0000-0000-0000-000000000005,00000000-0000-0000-0000-000000000027,00000000-0000-0000-0000-000000000027,True,2026-04-09 04:03:43.674544+00
ccd71676-c863-4298-8e12-14cad9e0ef44,Solve: 2(x + 4) = 14,descriptive,medium,,,,True,2026-04-16 10:32:43.624619+00
cd0c67ca-2c9d-4521-a7a3-7c8bf38657f4,A learner can define phishing but still clicks suspicious links in simulations. What should the app change to build practical security skill?,descriptive,hard,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000081,00000000-0000-0000-0000-000000000081,True,2026-04-09 04:06:47.441935+00
cd87800e-88f4-4445-837b-a0faec644170,JavaScript in the browser is often used to:,mcq,easy,00000000-0000-0000-0000-000000000014,00000000-0000-0000-0000-000000000073,00000000-0000-0000-0000-000000000073,True,2026-04-09 04:05:52.594469+00
ce18f5c3-d41e-4cc4-a260-b4f27e016c07,"Your RAG system stores user responses, role mappings, and feedback. Why should confidentiality and integrity both matter in its database design?",descriptive,hard,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000079,00000000-0000-0000-0000-000000000079,True,2026-04-09 04:06:48.202485+00
ce497025-2422-44b4-8c95-d6af1ac990a9,"Write a structured case-study response showing how you would apply Machine Learning to diagnose a failing project, prioritize action, and explain the tradeoffs.",descriptive,hard,,,,True,2026-04-14 17:31:31.916592+00
ceea82ac-0857-4cbd-b779-dc6e1079d9ae,Which sorting technique repeatedly swaps adjacent elements if they are in the wrong order?,mcq,easy,00000000-0000-0000-0000-000000000009,00000000-0000-0000-0000-000000000048,00000000-0000-0000-0000-000000000048,True,2026-04-09 04:04:36.615771+00
cef76e4c-387f-4264-9f99-53b37f3e361e,Which evidence most improves confidence in a Python Fundamentals for ML proposal?,descriptive,medium,,,,True,2026-04-14 09:17:40.665871+00
d00056b3-1436-4d06-8568-7c71f0d3a55d,When should a Data Structures - Linked Lists plan be reconsidered instead of pushed through?,descriptive,hard,,00000000-0000-0000-0000-000000000042,,True,2026-04-14 16:09:24.872048+00
d044a812-19e8-426d-8fa9-26ba4751a05b,Your platform simulates multiple jobs competing for processing time. What learning outcome should a CPU scheduling scenario emphasize?,descriptive,medium,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000057,00000000-0000-0000-0000-000000000057,True,2026-04-09 04:05:15.964151+00
d06ecd4e-2728-42e4-89a1-9da49532448e,"Your platform recommends chemistry topics based on learner weakness. If a student keeps missing periodic trend questions, what concepts should the remediation module reinforce first?",descriptive,hard,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-000000000019,00000000-0000-0000-0000-000000000019,True,2026-04-09 04:03:13.648797+00
d09a5ea9-7378-4dd7-bf09-4e42fef6d9c4,Why is using div for every element considered weaker than using semantic tags where appropriate?,mcq,hard,00000000-0000-0000-0000-000000000014,00000000-0000-0000-0000-000000000071,00000000-0000-0000-0000-000000000071,True,2026-04-09 04:06:09.528963+00
d13f6acd-eaa9-4730-a6e0-4c94a7ccc8b0,Differentiate between protecting data at rest and protecting data in transit.,descriptive,hard,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000083,00000000-0000-0000-0000-000000000083,True,2026-04-09 04:06:46.037021+00
d164e4fb-de00-4926-aef8-e3dd622cd449,A learner thinks the cloud is just 'someone else’s computer.' How should the app improve that explanation?,descriptive,easy,00000000-0000-0000-0000-000000000015,00000000-0000-0000-0000-000000000074,00000000-0000-0000-0000-000000000074,True,2026-04-09 04:06:18.669658+00
d1b25972-c0a7-4fd1-90de-febf7742c278,Which output proves that Social Science decisions are measurable?,descriptive,easy,,,,True,2026-04-16 14:25:29.470127+00
d2043d8d-4bfd-4754-a8c7-314e63672cd7,Why are directories useful in file systems?,descriptive,medium,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000060,00000000-0000-0000-0000-000000000060,True,2026-04-09 04:05:15.272338+00
d2470a2a-17c0-4549-ab13-7bf4fae439f8,What is a common limitation of arrays compared to linked lists?,mcq,medium,00000000-0000-0000-0000-000000000008,00000000-0000-0000-0000-000000000041,00000000-0000-0000-0000-000000000041,True,2026-04-09 04:04:21.817927+00
d2bdb12a-5215-4271-980c-12de1721aed1,Which concept determines what an authenticated user is allowed to do?,mcq,medium,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000080,00000000-0000-0000-0000-000000000080,True,2026-04-09 04:06:39.765325+00
d366804f-5187-4f98-b170-cac7f5e2e07b,Which architecture powers chat models like ChatGPT?,descriptive,medium,,,,True,2026-04-16 10:32:43.624619+00
d4297da5-da83-4e49-b2df-b2b43fba66fb,Which construct is best when you want code to repeat until a condition becomes false?,mcq,medium,00000000-0000-0000-0000-000000000006,00000000-0000-0000-0000-000000000032,00000000-0000-0000-0000-000000000032,True,2026-04-09 04:02:21.150156+00
d47ecb93-4ac6-4ad0-80d8-fae06559be93,Why is event-driven thinking important in frontend development?,descriptive,hard,00000000-0000-0000-0000-000000000014,00000000-0000-0000-0000-000000000073,00000000-0000-0000-0000-000000000073,True,2026-04-09 04:06:11.338253+00
d48c556e-624a-4a39-81fb-0704fc4e29e1,What does CSS stand for?,descriptive,easy,,,,True,2026-04-16 10:32:43.624619+00
d4bbe301-57ff-4309-8b23-618d89487cab,Your app is teaching beginners how to find a number in a small unsorted list. Why is linear search a good starting algorithm?,descriptive,easy,00000000-0000-0000-0000-000000000009,00000000-0000-0000-0000-000000000046,00000000-0000-0000-0000-000000000046,True,2026-04-09 04:04:38.813107+00
d52825df-daa7-4581-8caa-2d9c61adf432,Why can storing repeated data in many rows create problems in a database?,descriptive,medium,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000054,00000000-0000-0000-0000-000000000054,True,2026-04-09 04:04:55.487936+00
d63fe2c8-92f5-4ef1-bd0f-b72c74a05e82,How should ML Systems decisions usually be validated before rollout?,descriptive,hard,,,,True,2026-04-14 16:10:18.436477+00
d66fff47-7841-4c0a-8aa1-b54190b2c242,How would you handle a sudden increase in traffic to a cloud-based application?,descriptive,hard,,,,True,2026-04-14 16:13:51.147398+00
d67002ed-3052-4a0d-af1a-a946488af2ae,Why is a base case necessary in recursion?,descriptive,medium,00000000-0000-0000-0000-000000000009,00000000-0000-0000-0000-000000000049,00000000-0000-0000-0000-000000000049,True,2026-04-09 04:04:41.792781+00
d671b2d6-56c7-4fa1-b58a-b8bec4c7cc2b,What does strong ownership look like when leading Machine Learning execution?,descriptive,hard,,,,True,2026-04-14 16:12:02.325225+00
d678b360-36bf-446c-8e06-afa083015110,Which of the following is a common approach to validate a model's performance?,descriptive,medium,,,,True,2026-04-14 10:56:14.15448+00
d68489cb-1d47-49a9-860e-b308cebb7a80,Why can deadlocks be difficult to debug in real systems?,descriptive,medium,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000059,00000000-0000-0000-0000-000000000059,True,2026-04-09 04:05:14.615703+00
d7142fb2-17da-4831-83a9-21b5ef780030,You want the RAG system to retrieve questions about performance trends quickly. Why is chart-type and trend-related metadata useful in the database?,descriptive,hard,00000000-0000-0000-0000-000000000019,00000000-0000-0000-0000-000000000095,00000000-0000-0000-0000-000000000095,True,2026-04-09 04:01:50.044331+00
d78b6543-92ec-494c-a870-d006be10b719,Which action best protects long-term quality in ML Systems work?,descriptive,medium,,,,True,2026-04-14 16:10:22.123585+00
d7a26958-8317-44e2-91cb-c122272cfd91,Which action best protects long-term quality in Social Science work?,descriptive,medium,,,,True,2026-04-16 14:25:28.04089+00
d7c0dc1b-984d-47ad-80b5-5e59a97fe099,You are developing a feature that requires merging two sorted linked lists into one sorted linked list. What is the most efficient way to achieve this?,descriptive,medium,,00000000-0000-0000-0000-000000000042,,True,2026-04-14 16:09:29.262701+00
d81afcd6-12d8-4e81-a041-6a4978cad453,Why does a passenger move forward when a moving bus stops suddenly?,descriptive,medium,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000010,True,2026-04-09 04:01:09.112492+00
d84874a8-fbb8-488d-9062-b0e3aa834e0f,A team expects clustering to automatically produce meaningful business categories every time. How should the app challenge this expectation?,descriptive,hard,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-000000000085,00000000-0000-0000-0000-000000000085,True,2026-04-09 04:01:16.750131+00
d9026c4e-ff9e-4500-aad9-712d83a9d24d,What considerations should be made when migrating an on-premises application to the cloud?,descriptive,medium,,,,True,2026-04-14 16:13:51.942377+00
d94c2d48-3eae-41f6-8c26-428c20dff740,Which HTML element is most appropriate for a top-level page title?,mcq,medium,00000000-0000-0000-0000-000000000014,00000000-0000-0000-0000-000000000071,00000000-0000-0000-0000-000000000071,True,2026-04-09 04:06:04.807601+00
d965d65c-7a82-4ede-8a2d-37a4d54e4edd,Which signal most strongly indicates that Cloud Computing work is incomplete?,descriptive,easy,,,,True,2026-04-14 16:13:41.500728+00
d9db74c6-5b66-41ef-9af2-2b8f8c4fea65,Your platform wants to assess whether users can model real systems as objects. What kind of project prompt would best test this skill?,descriptive,hard,00000000-0000-0000-0000-000000000007,00000000-0000-0000-0000-000000000036,00000000-0000-0000-0000-000000000036,True,2026-04-09 04:04:16.757214+00
da2b41f4-45d7-4cdf-9070-751d8c4e349d,A candidate in a petrochemical training program must distinguish saturated and unsaturated hydrocarbons quickly. How should a situational question test real understanding rather than memorization?,descriptive,hard,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-000000000018,00000000-0000-0000-0000-000000000018,True,2026-04-09 04:03:14.33849+00
db5198a9-08f7-4be5-ae76-9e6087ba7369,"What is the slope of the line passing through (2,3) and (6,11)?",mcq,medium,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000004,00000000-0000-0000-0000-000000000004,True,2026-04-09 04:00:52.59892+00
db8e3b65-522b-4f80-ad0c-2ac638260f74,What does reasoning in AI mainly involve?,mcq,easy,00000000-0000-0000-0000-000000000018,00000000-0000-0000-0000-000000000090,00000000-0000-0000-0000-000000000090,True,2026-04-09 04:01:19.396815+00
dbf730bb-7824-46ba-b686-141a8b5d7355,What is the main advantage of using serverless architecture for deploying machine learning models?,descriptive,hard,,,,True,2026-04-14 16:11:22.706992+00
dc3b9714-ffbd-48a9-a280-354a746e15d9,What is the value of Pi to 2 decimal places?,descriptive,easy,,,,True,2026-04-16 10:32:43.624619+00
dc4971bc-8815-433d-b64f-c5176794aff3,You are implementing a stack using a linked list. What considerations should you keep in mind?,descriptive,easy,,00000000-0000-0000-0000-000000000042,,True,2026-04-14 16:09:29.986909+00
dc725bc5-0c08-47bd-8a04-9c92e60c6809,What is the chemical symbol for Gold?,descriptive,easy,,,,True,2026-04-16 10:32:43.624619+00
dcb69384-76cf-43b2-b3c5-4b2d3262807c,Why is it essential to monitor model performance after deployment?,descriptive,hard,,,,True,2026-04-14 16:10:31.107439+00
dd50e66c-7769-4e87-ba35-5611b7f839ad,Binary search works efficiently only when the data is:,mcq,easy,00000000-0000-0000-0000-000000000009,00000000-0000-0000-0000-000000000047,00000000-0000-0000-0000-000000000047,True,2026-04-09 04:04:35.737591+00
dd887086-1cbc-47e7-93c9-555f5d49134c,Why does atomic radius generally decrease across a period?,descriptive,medium,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-000000000019,00000000-0000-0000-0000-000000000019,True,2026-04-09 04:03:10.153801+00
ddc80fe1-0348-41aa-82e0-f0dd248bc1b7,Why can inconsistent formatting in a dataset create analysis problems?,descriptive,medium,00000000-0000-0000-0000-000000000019,00000000-0000-0000-0000-000000000092,00000000-0000-0000-0000-000000000092,True,2026-04-09 04:01:37.553259+00
dee11239-7ce5-4e57-b4f5-5410585a9563,When should a Python Fundamentals for ML plan be reconsidered instead of pushed through?,descriptive,hard,,,,True,2026-04-14 09:17:42.20948+00
df1fa530-7546-4c48-8183-f2b9fe00cce5,A user reports a bug that developers never saw during coding. What software engineering lesson should be reinforced?,descriptive,easy,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000068,00000000-0000-0000-0000-000000000068,True,2026-04-09 04:02:26.292897+00
df3c6411-bded-4037-9627-ced7e1f5939b,What is the role of feature scaling in machine learning?,descriptive,medium,,,,True,2026-04-14 10:56:12.761951+00
df9bb0f8-8e5d-4556-82a7-687b7bad5cd0,Why does continuous integration help teams catch problems earlier?,descriptive,medium,00000000-0000-0000-0000-000000000020,00000000-0000-0000-0000-000000000096,00000000-0000-0000-0000-000000000096,True,2026-04-09 04:02:31.034099+00
dfb99bb2-2008-4da4-8827-b6c8216bd1f0,What does strong ownership look like when leading Data Structures - Linked Lists execution?,descriptive,hard,,00000000-0000-0000-0000-000000000042,,True,2026-04-14 16:09:26.294422+00
e1c4b9d6-4ba7-4de3-945e-04848fbf55a3,How should Cloud Computing decisions usually be validated before rollout?,descriptive,hard,,,,True,2026-04-14 16:13:43.655275+00
